URL,letter,primary color,secondary colors,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/vy908wk5791%2F366_050_V_TC_46/647,3430,105,355/pct:40/0/default.jpg",,,,,366,50 V,647,3430,105,355,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_227_TC_46/2245,252,310,225/pct:40/0/default.jpg",,,,,51,227,2245,252,310,225,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_134_R_TC_46/90,5050,482,590/pct:40/0/default.jpg",,,,,11,134 R,90,5050,482,590,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_060_TC_46/3090,3377,167,187/pct:40/0/default.jpg",,,,,51,60,3090,3377,167,187,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_211_R_TC_46/1915,345,370,1020/pct:40/0/default.jpg",,,,,327,211 R,1915,345,370,1020,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_268_V_TC_46/3507,8450,47,462/pct:40/0/default.jpg",,,,,10,268 V,3507,8450,47,462,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_048_V_TC_46/1725,2730,62,107/pct:40/0/default.jpg",,,,,48,48 V,1725,2730,62,107,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_033_TC_46/1487,347,215,225/pct:40/0/default.jpg",,,,,51,33,1487,347,215,225,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_153_TC_46/3925,4820,467,310/pct:40/0/default.jpg",,,,,266,153,3925,4820,467,310,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_18_R_TC_46/1747,3515,190,130/pct:40/0/default.jpg",,,,,275,18 R,1747,3515,190,130,
"https://stacks.stanford.edu/image/iiif/fr610kh2998%2F422_143_TC_46/257,1592,405,385/pct:40/0/default.jpg",,,,,422,143,257,1592,405,385,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_047_R_TC_46/175,1267,142,1057/pct:40/0/default.jpg",,,,,327,47 R,175,1267,142,1057,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_67_V_TC_46/4275,867,555,272/pct:40/0/default.jpg",,,,,300,67 V,4275,867,555,272,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_250_V_TC_46/2842,2550,220,195/pct:40/0/default.jpg",,,,,463,250 V,2842,2550,220,195,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_68_R_TC_46/2802,772,375,430/pct:40/0/default.jpg",,,,,94,68 R,2802,772,375,430,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_66_R_TC_46/3427,5595,222,245/pct:40/0/default.jpg",,,,,300,66 R,3427,5595,222,245,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_073_V_TC_46/1290,2667,590,1477/pct:40/0/default.jpg",,,,,313,73 V,1290,2667,590,1477,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_138_V_TC_46/1055,2150,265,170/pct:40/0/default.jpg",,,,,468,138 V,1055,2150,265,170,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_160_V_TC_46/2562,1562,70,107/pct:40/0/default.jpg",,,,,48,160 V,2562,1562,70,107,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_638_V_TC_46/1262,1727,257,142/pct:40/0/default.jpg",,,,,484,638 V,1262,1727,257,142,
"https://stacks.stanford.edu/image/iiif/bx369vf7033%2F288_24_R_TC_46/2535,3745,232,202/pct:40/0/default.jpg",,,,,288,24 R,2535,3745,232,202,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_316_V_TC_46/4445,1715,232,240/pct:40/0/default.jpg",,,,,271,316 V,4445,1715,232,240,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_20_R_TC_46/612,3737,185,130/pct:40/0/default.jpg",,,,,275,20 R,612,3737,185,130,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_023_V_TC_46/3890,3527,155,215/pct:40/0/default.jpg",,,,,511,23 V,3890,3527,155,215,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_061_R_TC_46/120,4702,247,637/pct:40/0/default.jpg",,,,,130,61 R,120,4702,247,637,
"https://stacks.stanford.edu/image/iiif/fs743fm9703%2F046_018a_R_TC_46/1775,3307,317,205/pct:40/0/default.jpg",,,,,46,18a R,1775,3307,317,205,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_078_V_TC_46/4907,1427,207,187/pct:40/0/default.jpg",,,,,271,78 V,4907,1427,207,187,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_161_R_TC_46/787,6115,267,207/pct:40/0/default.jpg",,,,,83,161 R,787,6115,267,207,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_055_TC_46/535,370,240,232/pct:40/0/default.jpg",,,,,51,55,535,370,240,232,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_089_R_TC_46/1400,3535,250,135/pct:40/0/default.jpg",,,,,321,89 R,1400,3535,250,135,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_99_R_TC_46/207,6845,432,855/pct:40/0/default.jpg",,,,,131,99 R,207,6845,432,855,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_159_V_TC_46/2732,372,250,182/pct:40/0/default.jpg",,,,,437,159 V,2732,372,250,182,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_053_TC_46/150,5080,112,510/pct:40/0/default.jpg",,,,,51,53,150,5080,112,510,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_32_V_TC_46/2107,1700,102,205/pct:40/0/default.jpg",,,,,300,32 V,2107,1700,102,205,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_49_V_TC_46/925,1637,235,437/pct:40/0/default.jpg",,,,,161,49 V,925,1637,235,437,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_48_V_TC_46/717,5097,92,117/pct:40/0/default.jpg",,,,,277,48 V,717,5097,92,117,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_068_R_TC_46/3105,1490,157,140/pct:40/0/default.jpg",,,,,10,68 R,3105,1490,157,140,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_084_V_TC_46/4337,6520,185,150/pct:40/0/default.jpg",,,,,10,84 V,4337,6520,185,150,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_211_V_TC_46/1165,3365,287,367/pct:40/0/default.jpg",,,,,269,211 V,1165,3365,287,367,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_70_V_TC_46/1205,6522,315,292/pct:40/0/default.jpg",,,,,47,70 V,1205,6522,315,292,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_663_V_TC_46/2322,2810,362,155/pct:40/0/default.jpg",,,,,484,663 V,2322,2810,362,155,
"https://stacks.stanford.edu/image/iiif/nm455rd6672%2F054_93_V_TC_46/3292,4265,162,380/pct:40/0/default.jpg",,,,,54,93 V,3292,4265,162,380,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_109_R_TC_46/152,4460,202,197/pct:40/0/default.jpg",,,,,468,109 R,152,4460,202,197,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_72_V_TC_46/3737,6980,400,910/pct:40/0/default.jpg",,,,,94,72 V,3737,6980,400,910,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_137_R_TC_46/287,5030,155,152/pct:40/0/default.jpg",,,,,16II,137 R,287,5030,155,152,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_043_R_TC_46/417,3302,275,375/pct:40/0/default.jpg",,,,,375,43 R,417,3302,275,375,
"https://stacks.stanford.edu/image/iiif/fr670md2824%2F303_119_TC_46/260,2462,372,472/pct:40/0/default.jpg",,,,,303,119,260,2462,372,472,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_169_R_TC_46/337,3625,470,282/pct:40/0/default.jpg",,,,,397,169 R,337,3625,470,282,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_106_R_TC_46/557,3032,110,370/pct:40/0/default.jpg",,,,,186,106 R,557,3032,110,370,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_041_V_TC_46/4605,4057,137,155/pct:40/0/default.jpg",,,,,10,41 V,4605,4057,137,155,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_90_R_TC_46/3635,880,257,287/pct:40/0/default.jpg",,,,,273,90 R,3635,880,257,287,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_058_V_TC_46/1812,1772,235,172/pct:40/0/default.jpg",,,,,321,58 V,1812,1772,235,172,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_86_TC_46/1112,6672,155,392/pct:40/0/default.jpg",,,,,163,86,1112,6672,155,392,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_204_V_TC_46/3087,442,222,440/pct:40/0/default.jpg",,,,,437,204 V,3087,442,222,440,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_45_R_TC_46/2795,1467,195,347/pct:40/0/default.jpg",,,,,94,45 R,2795,1467,195,347,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_070_R_TC_46/4502,1310,52,457/pct:40/0/default.jpg",,,,,29,70 R,4502,1310,52,457,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_253_V_TC_46/1827,1495,182,222/pct:40/0/default.jpg",,,,,48,253 V,1827,1495,182,222,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_173_R_TC_46/1395,645,90,532/pct:40/0/default.jpg",,,,,275,173 R,1395,645,90,532,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_224_V_TC_46/3102,902,392,792/pct:40/0/default.jpg",,,,,45,224 V,3102,902,392,792,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_037_V_TC_46/725,1997,295,397/pct:40/0/default.jpg",,,,,319,37 V,725,1997,295,397,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_079_V_TC_46/1082,5112,80,107/pct:40/0/default.jpg",,,,,48,79 V,1082,5112,80,107,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_182_R_TC_46/2712,557,265,600/pct:40/0/default.jpg",,,,,30,182 R,2712,557,265,600,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_345_R_TC_46/430,6422,242,170/pct:40/0/default.jpg",,,,,271,345 R,430,6422,242,170,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_147_R_TC_46/1207,4025,207,220/pct:40/0/default.jpg",,,,,271,147 R,1207,4025,207,220,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_133_V_TC_46/3312,1442,167,385/pct:40/0/default.jpg",,,,,397,133 V,3312,1442,167,385,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_038_R_TC_46/887,3130,132,287/pct:40/0/default.jpg",,,,,271,38 R,887,3130,132,287,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_6_V_TC_46/972,2950,87,165/pct:40/0/default.jpg",,,,,72,6 V,972,2950,87,165,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_131_R_TC_46/2397,1417,112,147/pct:40/0/default.jpg",,,,,48,131 R,2397,1417,112,147,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_211_R_TC_46/2140,3577,382,245/pct:40/0/default.jpg",,,,,30,211 R,2140,3577,382,245,
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_147_TC_46/27,885,207,315/pct:40/0/default.jpg",,,,,481,147,27,885,207,315,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_125_R_TC_46/1297,3085,220,162/pct:40/0/default.jpg",,,,,130,125 R,1297,3085,220,162,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_181_TC_46/2122,987,360,185/pct:40/0/default.jpg",,,,,441,181,2122,987,360,185,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_647_R_TC_46/3325,4715,247,152/pct:40/0/default.jpg",,,,,484,647 R,3325,4715,247,152,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_181_TC_46/192,5422,500,612/pct:40/0/default.jpg",,,,,51,181,192,5422,500,612,
"https://stacks.stanford.edu/image/iiif/hw998hp3077%2F461_144_R_TC_46/122,3930,400,497/pct:40/0/default.jpg",,,,,461,144 R,122,3930,400,497,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_037_TC_46/2387,3830,250,212/pct:40/0/default.jpg",,,,,51,37,2387,3830,250,212,
"https://stacks.stanford.edu/image/iiif/xq050qp5257%2F267_22_V_TC_46/987,1782,152,465/pct:40/0/default.jpg",,,,,267,22 V,987,1782,152,465,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_231_R_TC_46/1512,797,150,235/pct:40/0/default.jpg",,,,,45,231 R,1512,797,150,235,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_208_R_TC_46/1482,3330,90,120/pct:40/0/default.jpg",,,,,275,208 R,1482,3330,90,120,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_094_R_TC_46/2870,3602,335,157/pct:40/0/default.jpg",,,,,484,94 R,2870,3602,335,157,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_178_V_TC_46/3602,4630,115,147/pct:40/0/default.jpg",,,,,485,178 V,3602,4630,115,147,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_042_TC_46/4302,5615,227,212/pct:40/0/default.jpg",,,,,51,42,4302,5615,227,212,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_109_R_TC_46/422,2625,232,267/pct:40/0/default.jpg",,,,,94,109 R,422,2625,232,267,
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_318_R_TC_46/2,3295,977,1020/pct:40/0/default.jpg",,,,,2III,318 R,2,3295,977,1020,
"https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_33_V_TC_46/1202,4730,282,442/pct:40/0/default.jpg",,,,,139,33 V,1202,4730,282,442,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_263_R_TC_46/3405,4590,187,150/pct:40/0/default.jpg",,,,,271,263 R,3405,4590,187,150,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_266_R_TC_46/4575,5087,270,125/pct:40/0/default.jpg",,,,,437,266 R,4575,5087,270,125,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_281_V_TC_46/4547,4477,422,325/pct:40/0/default.jpg",,,,,271,281 V,4547,4477,422,325,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_146_V_TC_46/2495,3187,170,165/pct:40/0/default.jpg",,,,,271,146 V,2495,3187,170,165,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_201_V_TC_46/1402,867,275,175/pct:40/0/default.jpg",,,,,317,201 V,1402,867,275,175,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_210_V_TC_46/2772,3167,252,145/pct:40/0/default.jpg",,,,,321,210 V,2772,3167,252,145,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_37_R_TC_46/657,2537,187,362/pct:40/0/default.jpg",,,,,150,37 R,657,2537,187,362,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_251_R_TC_46/1722,2297,227,160/pct:40/0/default.jpg",,,,,463,251 R,1722,2297,227,160,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_100_R_TC_46/127,2075,642,340/pct:40/0/default.jpg",,,,,375,100 R,127,2075,642,340,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_024_V_TC_46/340,2552,135,280/pct:40/0/default.jpg",,,,,628,24 V,340,2552,135,280,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_226_V_TC_46/2712,4282,117,160/pct:40/0/default.jpg",,,,,10,226 V,2712,4282,117,160,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_255_R_TC_46/5040,5397,92,242/pct:40/0/default.jpg",,,,,58,255 R,5040,5397,92,242,
"https://stacks.stanford.edu/image/iiif/jd954hs3071%2F289_200_TC_46/1567,2075,367,205/pct:40/0/default.jpg",,,,,289,200,1567,2075,367,205,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_085_V_TC_46/767,2690,130,302/pct:40/0/default.jpg",,,,,473,85 V,767,2690,130,302,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_082_R_TC_46/442,4325,200,177/pct:40/0/default.jpg",,,,,468,82 R,442,4325,200,177,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_131_R_TC_46/932,2650,115,160/pct:40/0/default.jpg",,,,,130,131 R,932,2650,115,160,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_175_V_TC_46/2095,2542,120,147/pct:40/0/default.jpg",,,,,45,175 V,2095,2542,120,147,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_253_R_TC_46/915,2140,225,202/pct:40/0/default.jpg",,,,,10,253 R,915,2140,225,202,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_131_R_TC_46/2225,522,250,190/pct:40/0/default.jpg",,,,,273,131 R,2225,522,250,190,
"https://stacks.stanford.edu/image/iiif/vw680fn2153%2F187_076_R_TC_46/265,3275,100,265/pct:40/0/default.jpg",,,,,187,76 R,265,3275,100,265,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_185_R_TC_46/2402,2750,262,152/pct:40/0/default.jpg",,,,,321,185 R,2402,2750,262,152,
"https://stacks.stanford.edu/image/iiif/hw998hp3077%2F461_066_R_TC_46/2855,3830,282,270/pct:40/0/default.jpg",,,,,461,66 R,2855,3830,282,270,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_152_R_TC_46/592,6355,275,307/pct:40/0/default.jpg",,,,,269,152 R,592,6355,275,307,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_212_V_TC_46/890,1130,95,195/pct:40/0/default.jpg",,,,,58,212 V,890,1130,95,195,
"https://stacks.stanford.edu/image/iiif/pm493kf4162%2F424_017_R_TC_46/1075,5000,237,170/pct:40/0/default.jpg",,,,,424,17 R,1075,5000,237,170,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_102_R_TC_46/1872,1580,352,102/pct:40/0/default.jpg",,,,,505,102 R,1872,1580,352,102,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_246_R_TC_46/595,2662,185,142/pct:40/0/default.jpg",,,,,317,246 R,595,2662,185,142,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_49_V_TC_46/1030,6007,255,435/pct:40/0/default.jpg",,,,,47,49 V,1030,6007,255,435,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_060_V_TC_46/3422,4747,160,152/pct:40/0/default.jpg",,,,,468,60 V,3422,4747,160,152,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_167_R_TC_46/230,485,175,217/pct:40/0/default.jpg",,,,,271,167 R,230,485,175,217,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_138_V_TC_46/1457,2105,45,115/pct:40/0/default.jpg",,,,,317,138 V,1457,2105,45,115,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_031_R_TC_46/2705,5665,162,242/pct:40/0/default.jpg",,,,,52,31 R,2705,5665,162,242,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_164_R_TC_46/2297,4705,107,152/pct:40/0/default.jpg",,,,,10,164 R,2297,4705,107,152,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_284_TC_46/855,772,662,695/pct:40/0/default.jpg",,,,,163,284,855,772,662,695,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_120_R_TC_46/602,5280,140,245/pct:40/0/default.jpg",,,,,10,120 R,602,5280,140,245,
"https://stacks.stanford.edu/image/iiif/vy908wk5791%2F366_109_R_TC_46/2,3565,452,460/pct:40/0/default.jpg",,,,,366,109 R,2,3565,452,460,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_094_V_TC_46/2640,3062,112,115/pct:40/0/default.jpg",,,,,48,94 V,2640,3062,112,115,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_139_V_TC_46/3752,6737,652,387/pct:40/0/default.jpg",,,,,94,139 V,3752,6737,652,387,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_049_V_TC_46/635,2775,135,237/pct:40/0/default.jpg",,,,,628,49 V,635,2775,135,237,
"https://stacks.stanford.edu/image/iiif/sb541hg4710%2F419_235_TC_46/1090,260,132,282/pct:40/0/default.jpg",,,,,419,235,1090,260,132,282,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_627_V_TC_46/3440,2787,125,162/pct:40/0/default.jpg",,,,,484,627 V,3440,2787,125,162,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_124_R_TC_46/3455,6575,242,212/pct:40/0/default.jpg",,,,,10,124 R,3455,6575,242,212,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_627_R_TC_46/90,1685,142,172/pct:40/0/default.jpg",,,,,484,627 R,90,1685,142,172,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_090_R_TC_46/192,2412,277,345/pct:40/0/default.jpg",,,,,375,90 R,192,2412,277,345,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_014_V_TC_46/452,715,225,340/pct:40/0/default.jpg",,,,,628,14 V,452,715,225,340,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_125_V_TC_46/2615,862,132,162/pct:40/0/default.jpg",,,,,437,125 V,2615,862,132,162,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_023_R_TC_46/2515,1367,497,687/pct:40/0/default.jpg",,,,,22,23 R,2515,1367,497,687,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_144_R_TC_46/1247,1032,190,152/pct:40/0/default.jpg",,,,,130,144 R,1247,1032,190,152,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_143_V_TC_46/805,3482,132,502/pct:40/0/default.jpg",,,,,469,143 V,805,3482,132,502,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_202_V_TC_46/947,5432,82,242/pct:40/0/default.jpg",,,,,58,202 V,947,5432,82,242,
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_263_V_TC_46/1585,1832,377,442/pct:40/0/default.jpg",,,,,2III,263 V,1585,1832,377,442,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_049_V_TC_46/1122,1517,75,530/pct:40/0/default.jpg",,,,,438,49 V,1122,1517,75,530,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_89_R_TC_46/17,445,485,1252/pct:40/0/default.jpg",,,,,72,89 R,17,445,485,1252,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_132_R_TC_46/1852,4110,200,127/pct:40/0/default.jpg",,,,,45,132 R,1852,4110,200,127,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_177_V_TC_46/1807,3910,245,125/pct:40/0/default.jpg",,,,,321,177 V,1807,3910,245,125,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_094_V_TC_46/1090,1967,607,215/pct:40/0/default.jpg",,,,,397,94 V,1090,1967,607,215,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_038_R_TC_46/1912,1395,185,157/pct:40/0/default.jpg",,,,,271,38 R,1912,1395,185,157,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_036_V_TC_46/1370,3445,252,160/pct:40/0/default.jpg",,,,,321,36 V,1370,3445,252,160,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_125_R_TC_46/265,1742,227,120/pct:40/0/default.jpg",,,,,437,125 R,265,1742,227,120,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_249_V_TC_46/2587,2775,220,162/pct:40/0/default.jpg",,,,,317,249 V,2587,2775,220,162,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_122_V_TC_46/3700,5240,107,135/pct:40/0/default.jpg",,,,,437,122 V,3700,5240,107,135,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_169_TC_46/677,5285,207,185/pct:40/0/default.jpg",,,,,51,169,677,5285,207,185,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_37_V_TC_46/1107,5750,212,360/pct:40/0/default.jpg",,,,,47,37 V,1107,5750,212,360,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_225_V_TC_46/1362,5697,130,190/pct:40/0/default.jpg",,,,,45,225 V,1362,5697,130,190,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_044_V_TC_46/735,2527,307,340/pct:40/0/default.jpg",,,,,505,44 V,735,2527,307,340,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_078_TC_46/1255,4042,212,192/pct:40/0/default.jpg",,,,,51,78,1255,4042,212,192,
"https://stacks.stanford.edu/image/iiif/rk793ps8480%2F276_009_V_TC_46/897,1335,367,1110/pct:40/0/default.jpg",,,,,276,9 V,897,1335,367,1110,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_190_R_TC_46/1547,2710,30,125/pct:40/0/default.jpg",,,,,275,190 R,1547,2710,30,125,
