"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_111_R_TC_46/500,6982,1325,115/pct:40/0/default.jpg",500,6982,10,111 R,1325,115,,,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_248_V_TC_46/1147,5165,400,127/pct:40/0/default.jpg",1147,5165,16II,248 V,400,127,1,3,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_031_R_TC_46/355,437,1807,140/pct:40/0/default.jpg",355,437,470,31 R,1807,140,1,2,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_118_V_TC_46/4542,2550,390,115/pct:40/0/default.jpg",4542,2550,29,118 V,390,115,,,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_238_R_TC_46/475,3942,612,140/pct:40/0/default.jpg",475,3942,58,238 R,612,140,1,2,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_190_V_TC_46/1980,3017,867,155/pct:40/0/default.jpg",1980,3017,83,190 V,867,155,,,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_058_V_TC_46/1140,3315,180,82/pct:40/0/default.jpg",1140,3315,406,58 V,180,82,1,2,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_244_V_TC_46/1380,6537,3447,172/pct:40/0/default.jpg",1380,6537,269,244 V,3447,172,1,2,
"https://stacks.stanford.edu/image/iiif/fh878gz0315%2F198_146_R_TC_46/1285,572,432,105/pct:40/0/default.jpg",1285,572,198,146 R,432,105,1,2,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_14_R_TC_46/4085,5175,960,165/pct:40/0/default.jpg",4085,5175,94,14 R,960,165,,,
