URL,letter,primary color,secondary colors,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_126_V_TC_46/2135,1837,150,392/pct:40/0/default.jpg",,,,,505,126 V,2135,1837,150,392,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_147_V_TC_46/3540,5857,370,1562/pct:40/0/default.jpg",,,,,10,147 V,3540,5857,370,1562,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_258_R_TC_46/1332,4960,1267,660/pct:40/0/default.jpg",,,,,271,258 R,1332,4960,1267,660,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_72_TC_46/587,5000,910,1140/pct:40/0/default.jpg",,,,,266,72,587,5000,910,1140,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_137_R_TC_46/2215,4512,265,2235/pct:40/0/default.jpg",,,,,49,137 R,2215,4512,265,2235,
"https://stacks.stanford.edu/image/iiif/tr552jm2166%2F312_82_TC_46/1102,2027,1102,1345/pct:40/0/default.jpg",,,,,312,82,1102,2027,1102,1345,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_065_V_TC_46/877,3055,425,685/pct:40/0/default.jpg",,,,,45,65 V,877,3055,425,685,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_053_V_TC_46/702,1405,430,1475/pct:40/0/default.jpg",,,,,402,53 V,702,1405,430,1475,
"https://stacks.stanford.edu/image/iiif/pj101rk1280%2F291_086_R_TC_46/22,435,330,637/pct:40/0/default.jpg",,,,,291,86 R,22,435,330,637,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_008_V_TC_46/3392,1017,410,4080/pct:40/0/default.jpg",,,,,10,8 V,3392,1017,410,4080,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_156_R_TC_46/462,5002,257,375/pct:40/0/default.jpg",,,,,75,156 R,462,5002,257,375,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_105_V_TC_46/1125,2620,752,717/pct:40/0/default.jpg",,,,,252,105 V,1125,2620,752,717,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_014_R_TC_46/2400,1995,410,1250/pct:40/0/default.jpg",,,,,271,14 R,2400,1995,410,1250,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_262_R_TC_46/822,3437,180,1087/pct:40/0/default.jpg",,,,,271,262 R,822,3437,180,1087,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_141_V_TC_46/27,5282,70,1255/pct:40/0/default.jpg",,,,,92,141 V,27,5282,70,1255,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_134_R_TC_46/1542,707,337,352/pct:40/0/default.jpg",,,,,161,134 R,1542,707,337,352,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_179_V_TC_46/1735,1607,327,310/pct:40/0/default.jpg",,,,,75,179 V,1735,1607,327,310,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_182_R_TC_46/470,5707,645,840/pct:40/0/default.jpg",,,,,83,182 R,470,5707,645,840,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_328_V_TC_46/1812,962,312,392/pct:40/0/default.jpg",,,,,10,328 V,1812,962,312,392,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_283_R_TC_46/2450,4867,542,2342/pct:40/0/default.jpg",,,,,16II,283 R,2450,4867,542,2342,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_207_R_TC_46/2275,5700,407,870/pct:40/0/default.jpg",,,,,16II,207 R,2275,5700,407,870,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_132_R_TC_46/1702,1370,420,2757/pct:40/0/default.jpg",,,,,468,132 R,1702,1370,420,2757,
"https://stacks.stanford.edu/image/iiif/pm669yz1553%2F178_086_TC_46/2,382,67,2517/pct:40/0/default.jpg",,,,,178,86,2,382,67,2517,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_087_V_TC_46/1097,5125,447,1030/pct:40/0/default.jpg",,,,,16II,87 V,1097,5125,447,1030,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_198_V_TC_46/215,3605,2095,1787/pct:40/0/default.jpg",,,,,17,198 V,215,3605,2095,1787,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_003_R_TC_46/127,3325,300,362/pct:40/0/default.jpg",,,,,319,3 R,127,3325,300,362,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_189_V_TC_46/3002,722,610,3190/pct:40/0/default.jpg",,,,,485,189 V,3002,722,610,3190,
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_29_V_TC_46/3092,1475,820,2017/pct:40/0/default.jpg",,,,,65,29 V,3092,1475,820,2017,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_168_R_TC_46/2,1627,320,537/pct:40/0/default.jpg",,,,,485,168 R,2,1627,320,537,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_073_V_TC_46/3102,5247,472,1637/pct:40/0/default.jpg",,,,,485,73 V,3102,5247,472,1637,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_110_R_TC_46/2,1442,750,1012/pct:40/0/default.jpg",,,,,11,110 R,2,1442,750,1012,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_122_R_TC_46/2300,2415,247,1415/pct:40/0/default.jpg",,,,,271,122 R,2300,2415,247,1415,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_178_R_TC_46/122,2405,550,600/pct:40/0/default.jpg",,,,,628,178 R,122,2405,550,600,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_207_TC_46/92,522,570,657/pct:40/0/default.jpg",,,,,51,207,92,522,570,657,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_122_V_TC_46/855,1462,167,495/pct:40/0/default.jpg",,,,,469,122 V,855,1462,167,495,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_30_V_TC_46/1527,250,392,415/pct:40/0/default.jpg",,,,,72,30 V,1527,250,392,415,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_218_R_TC_46/450,2965,642,760/pct:40/0/default.jpg",,,,,83,218 R,450,2965,642,760,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_142_V_TC_46/1970,1430,770,912/pct:40/0/default.jpg",,,,,48,142 V,1970,1430,770,912,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_344_V_TC_46/2452,2145,275,615/pct:40/0/default.jpg",,,,,463,344 V,2452,2145,275,615,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_171_R_TC_46/372,5502,1052,675/pct:40/0/default.jpg",,,,,75,171 R,372,5502,1052,675,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_285_R_TC_46/1765,1462,570,947/pct:40/0/default.jpg",,,,,463,285 R,1765,1462,570,947,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_185_V_TC_46/3030,2765,172,690/pct:40/0/default.jpg",,,,,48,185 V,3030,2765,172,690,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_192_TC_46/1545,2410,140,472/pct:40/0/default.jpg",,,,,51,192,1545,2410,140,472,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_69_V_TC_46/2910,3675,532,1180/pct:40/0/default.jpg",,,,,315,69 V,2910,3675,532,1180,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_129_R_TC_46/30,4257,255,327/pct:40/0/default.jpg",,,,,437,129 R,30,4257,255,327,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_126_V_TC_46/2960,782,447,1775/pct:40/0/default.jpg",,,,,437,126 V,2960,782,447,1775,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_69_R_TC_46/522,4582,1120,540/pct:40/0/default.jpg",,,,,300,69 R,522,4582,1120,540,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_059_R_TC_46/2490,345,415,1095/pct:40/0/default.jpg",,,,,16II,59 R,2490,345,415,1095,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_088_V_TC_46/2775,450,537,367/pct:40/0/default.jpg",,,,,437,88 V,2775,450,537,367,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_428_V_TC_46/3357,6062,362,1065/pct:40/0/default.jpg",,,,,49,428 V,3357,6062,362,1065,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_254_V_TC_46/1805,1600,242,900/pct:40/0/default.jpg",,,,,271,254 V,1805,1600,242,900,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_035_V_TC_46/1820,1542,227,662/pct:40/0/default.jpg",,,,,271,35 V,1820,1542,227,662,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_187_V_TC_46/440,2062,305,332/pct:40/0/default.jpg",,,,,327,187 V,440,2062,305,332,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_272_V_TC_46/1740,1587,362,795/pct:40/0/default.jpg",,,,,10,272 V,1740,1587,362,795,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_86_R_TC_46/2215,590,642,3880/pct:40/0/default.jpg",,,,,262,86 R,2215,590,642,3880,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_058_V_TC_46/3630,3565,275,557/pct:40/0/default.jpg",,,,,29,58 V,3630,3565,275,557,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_105_V_TC_46/1672,5622,630,1172/pct:40/0/default.jpg",,,,,83,105 V,1672,5622,630,1172,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_68_V_TC_46/1665,5712,272,365/pct:40/0/default.jpg",,,,,49,68 V,1665,5712,272,365,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_70_R_TC_46/2062,2247,692,3455/pct:40/0/default.jpg",,,,,50,70 R,2062,2247,692,3455,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_119_R_TC_46/105,1742,197,372/pct:40/0/default.jpg",,,,,130,119 R,105,1742,197,372,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_313_R_TC_46/12,5082,370,925/pct:40/0/default.jpg",,,,,485,313 R,12,5082,370,925,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_136_V_TC_46/1725,3130,247,397/pct:40/0/default.jpg",,,,,10,136 V,1725,3130,247,397,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_039_R_TC_46/2287,2225,385,1807/pct:40/0/default.jpg",,,,,271,39 R,2287,2225,385,1807,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_096_R_TC_46/262,365,1147,1340/pct:40/0/default.jpg",,,,,380,96 R,262,365,1147,1340,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_030_R_TC_46/2,5157,610,755/pct:40/0/default.jpg",,,,,4,30 R,2,5157,610,755,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_123_TC_46/127,3942,612,492/pct:40/0/default.jpg",,,,,51,123,127,3942,612,492,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_207_R_TC_46/482,1145,515,827/pct:40/0/default.jpg",,,,,27,207 R,482,1145,515,827,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_033_R_TC_46/2155,5332,320,390/pct:40/0/default.jpg",,,,,75,33 R,2155,5332,320,390,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_077_R_TC_46/557,4467,707,492/pct:40/0/default.jpg",,,,,75,77 R,557,4467,707,492,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_228_V_TC_46/1492,3472,450,1310/pct:40/0/default.jpg",,,,,49,228 V,1492,3472,450,1310,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_201_R_TC_46/2,3322,290,1172/pct:40/0/default.jpg",,,,,485,201 R,2,3322,290,1172,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_36_R_TC_46/150,600,922,1257/pct:40/0/default.jpg",,,,,262,36 R,150,600,922,1257,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_136_V_TC_46/3190,3225,405,1100/pct:40/0/default.jpg",,,,,16II,136 V,3190,3225,405,1100,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_048_R_TC_46/1515,1550,437,772/pct:40/0/default.jpg",,,,,319,48 R,1515,1550,437,772,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_115_R_TC_46/2320,810,492,1922/pct:40/0/default.jpg",,,,,26,115 R,2320,810,492,1922,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_462_R_TC_46/1700,3770,152,1790/pct:40/0/default.jpg",,,,,463,462 R,1700,3770,152,1790,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_024_V_TC_46/715,1550,412,3747/pct:40/0/default.jpg",,,,,463,24 V,715,1550,412,3747,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_251_R_TC_46/775,4282,210,947/pct:40/0/default.jpg",,,,,271,251 R,775,4282,210,947,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_048_V_TC_46/3662,5662,160,750/pct:40/0/default.jpg",,,,,29,48 V,3662,5662,160,750,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_341_V_TC_46/1620,2365,347,942/pct:40/0/default.jpg",,,,,10,341 V,1620,2365,347,942,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_27_R_TC_46/57,187,450,1935/pct:40/0/default.jpg",,,,,72,27 R,57,187,450,1935,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_75_V_TC_46/1952,3420,272,370/pct:40/0/default.jpg",,,,,263,75 V,1952,3420,272,370,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_070_R_TC_46/2485,3290,440,792/pct:40/0/default.jpg",,,,,295,70 R,2485,3290,440,792,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_86_R_TC_46/555,715,285,1515/pct:40/0/default.jpg",,,,,27,86 R,555,715,285,1515,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_043_V_TC_46/3360,1722,285,1312/pct:40/0/default.jpg",,,,,271,43 V,3360,1722,285,1312,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_066_R_TC_46/482,1990,672,615/pct:40/0/default.jpg",,,,,45,66 R,482,1990,672,615,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_220_V_TC_46/3075,2645,657,2177/pct:40/0/default.jpg",,,,,27,220 V,3075,2645,657,2177,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_14_V_TC_46/1762,1472,552,1895/pct:40/0/default.jpg",,,,,83,14 V,1762,1472,552,1895,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_098_R_TC_46/155,3252,997,932/pct:40/0/default.jpg",,,,,270,98 R,155,3252,997,932,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_102_V_TC_46/1850,5210,487,662/pct:40/0/default.jpg",,,,,75,102 V,1850,5210,487,662,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_139_V_TC_46/845,762,445,470/pct:40/0/default.jpg",,,,,321,139 V,845,762,445,470,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_153_R_TC_46/392,2530,542,1517/pct:40/0/default.jpg",,,,,83,153 R,392,2530,542,1517,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_369_R_TC_46/10,4945,510,1442/pct:40/0/default.jpg",,,,,485,369 R,10,4945,510,1442,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_114_R_TC_46/105,1515,712,680/pct:40/0/default.jpg",,,,,628,114 R,105,1515,712,680,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_197_R_TC_46/1997,355,282,315/pct:40/0/default.jpg",,,,,437,197 R,1997,355,282,315,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_187_V_TC_46/3255,5547,380,605/pct:40/0/default.jpg",,,,,30,187 V,3255,5547,380,605,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_240_R_TC_46/2332,3467,227,535/pct:40/0/default.jpg",,,,,271,240 R,2332,3467,227,535,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_292_R_TC_46/400,745,785,1407/pct:40/0/default.jpg",,,,,271,292 R,400,745,785,1407,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_060_V_TC_46/400,725,377,1192/pct:40/0/default.jpg",,,,,327,60 V,400,725,377,1192,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_232_R_TC_46/2177,580,450,630/pct:40/0/default.jpg",,,,,10,232 R,2177,580,450,630,
"https://stacks.stanford.edu/image/iiif/jf942rk0336%2F236_004_V_TC_46/1485,1602,192,1105/pct:40/0/default.jpg",,,,,236,4 V,1485,1602,192,1105,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_120_R_TC_46/332,3600,307,337/pct:40/0/default.jpg",,,,,75,120 R,332,3600,307,337,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_012_V_TC_46/2495,1442,417,1772/pct:40/0/default.jpg",,,,,468,12 V,2495,1442,417,1772,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_122_V_TC_46/3652,3487,235,307/pct:40/0/default.jpg",,,,,75,122 V,3652,3487,235,307,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_003_R_TC_46/77,692,1610,1602/pct:40/0/default.jpg",,,,,22,3 R,77,692,1610,1602,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_66_V_TC_46/1755,965,452,1000/pct:40/0/default.jpg",,,,,83,66 V,1755,965,452,1000,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_267_R_TC_46/1977,1707,360,570/pct:40/0/default.jpg",,,,,10,267 R,1977,1707,360,570,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_033_V_TC_46/1395,580,1660,1660/pct:40/0/default.jpg",,,,,11,33 V,1395,580,1660,1660,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_006_R_TC_46/42,1757,297,545/pct:40/0/default.jpg",,,,,628,6 R,42,1757,297,545,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_55_V_TC_46/1565,2202,447,490/pct:40/0/default.jpg",,,,,72,55 V,1565,2202,447,490,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_122_V_TC_46/680,285,790,1827/pct:40/0/default.jpg",,,,,16II,122 V,680,285,790,1827,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_322_V_TC_46/1605,6450,490,620/pct:40/0/default.jpg",,,,,271,322 V,1605,6450,490,620,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_047_R_TC_46/1275,1980,522,935/pct:40/0/default.jpg",,,,,468,47 R,1275,1980,522,935,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_285_V_TC_46/802,482,397,427/pct:40/0/default.jpg",,,,,463,285 V,802,482,397,427,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_213_V_TC_46/1702,2205,322,452/pct:40/0/default.jpg",,,,,75,213 V,1702,2205,322,452,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_202_TC_46/1500,3372,305,467/pct:40/0/default.jpg",,,,,51,202,1500,3372,305,467,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_040_R_TC_46/192,4045,372,1147/pct:40/0/default.jpg",,,,,29,40 R,192,4045,372,1147,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_119_V_TC_46/1100,1002,445,1227/pct:40/0/default.jpg",,,,,485,119 V,1100,1002,445,1227,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_145_V_TC_46/3357,3640,230,915/pct:40/0/default.jpg",,,,,271,145 V,3357,3640,230,915,
"https://stacks.stanford.edu/image/iiif/fs743fm9703%2F046_204_V_TC_46/1387,3032,582,595/pct:40/0/default.jpg",,,,,46,204 V,1387,3032,582,595,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_79_R_TC_46/2632,3960,237,625/pct:40/0/default.jpg",,,,,17,79 R,2632,3960,237,625,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_037_V_TC_46/1785,957,197,1257/pct:40/0/default.jpg",,,,,271,37 V,1785,957,197,1257,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_313_V_TC_46/3242,4422,555,1972/pct:40/0/default.jpg",,,,,271,313 V,3242,4422,555,1972,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_287_V_TC_46/1552,2820,650,1270/pct:40/0/default.jpg",,,,,10,287 V,1552,2820,650,1270,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_131_R_TC_46/1082,3510,380,312/pct:40/0/default.jpg",,,,,437,131 R,1082,3510,380,312,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_130_R_TC_46/2930,1992,367,725/pct:40/0/default.jpg",,,,,463,130 R,2930,1992,367,725,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_056_V_TC_46/1325,2375,630,570/pct:40/0/default.jpg",,,,,295,56 V,1325,2375,630,570,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_035_V_TC_46/2300,2945,275,410/pct:40/0/default.jpg",,,,,319,35 V,2300,2945,275,410,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_203_R_TC_46/162,1367,650,2162/pct:40/0/default.jpg",,,,,83,203 R,162,1367,650,2162,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_336_R_TC_46/422,4597,182,350/pct:40/0/default.jpg",,,,,10,336 R,422,4597,182,350,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_109_R_TC_46/2270,930,302,1347/pct:40/0/default.jpg",,,,,271,109 R,2270,930,302,1347,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_011_R_TC_46/2205,5420,315,432/pct:40/0/default.jpg",,,,,29,11 R,2205,5420,315,432,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_105_R_TC_46/2,2732,640,1867/pct:40/0/default.jpg",,,,,402,105 R,2,2732,640,1867,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_183_V_TC_46/442,367,317,512/pct:40/0/default.jpg",,,,,327,183 V,442,367,317,512,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_250_V_TC_46/1847,837,215,657/pct:40/0/default.jpg",,,,,271,250 V,1847,837,215,657,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_231_R_TC_46/147,1685,345,547/pct:40/0/default.jpg",,,,,16II,231 R,147,1685,345,547,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_212_R_TC_46/1555,1020,320,485/pct:40/0/default.jpg",,,,,321,212 R,1555,1020,320,485,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_100_R_TC_46/2082,1442,252,1132/pct:40/0/default.jpg",,,,,10,100 R,2082,1442,252,1132,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_094_R_TC_46/182,2402,237,780/pct:40/0/default.jpg",,,,,469,94 R,182,2402,237,780,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_057_V_TC_46/807,7680,477,472/pct:40/0/default.jpg",,,,,45,57 V,807,7680,477,472,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_101_R_TC_46/242,3427,200,680/pct:40/0/default.jpg",,,,,16II,101 R,242,3427,200,680,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_162_V_TC_46/450,1835,370,317/pct:40/0/default.jpg",,,,,327,162 V,450,1835,370,317,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_058_R_TC_46/2112,3542,982,2152/pct:40/0/default.jpg",,,,,48,58 R,2112,3542,982,2152,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_115_R_TC_46/1685,3657,850,527/pct:40/0/default.jpg",,,,,161,115 R,1685,3657,850,527,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_137_R_TC_46/125,4340,262,582/pct:40/0/default.jpg",,,,,47,137 R,125,4340,262,582,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_222_R_TC_46/377,3002,502,1422/pct:40/0/default.jpg",,,,,83,222 R,377,3002,502,1422,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_342_R_TC_46/2070,1835,297,1980/pct:40/0/default.jpg",,,,,10,342 R,2070,1835,297,1980,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_236_V_TC_46/3617,5332,352,940/pct:40/0/default.jpg",,,,,75,236 V,3617,5332,352,940,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_131_V_TC_46/882,577,665,790/pct:40/0/default.jpg",,,,,437,131 V,882,577,665,790,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_267_V_TC_46/3777,4292,250,672/pct:40/0/default.jpg",,,,,3,267 V,3777,4292,250,672,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_027_V_TC_46/3002,5167,327,532/pct:40/0/default.jpg",,,,,400,27 V,3002,5167,327,532,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_244_V_TC_46/1455,1512,247,405/pct:40/0/default.jpg",,,,,463,244 V,1455,1512,247,405,
