"","DocID","x","y","w","h","image.width","image.height","perc.x","perc.y","perc.w","perc.h"
"178","sm247tk3982%2F028_7_R_TC_46",2435,680,1493,208,5153,8426,47.2540267805162,8.07025872300024,28.9734135455075,2.46854972703537
"179","sm247tk3982%2F028_7_R_TC_46",2435,893,1498,155,5153,8426,47.2540267805162,10.5981485877047,29.0704444013196,1.8395442677427
"180","sm247tk3982%2F028_7_R_TC_46",2805,1053,1138,153,5153,8426,54.4343101106152,12.4970329931165,22.0842227828449,1.81580821267505
"181","sm247tk3982%2F028_7_R_TC_46",423,6288,1578,175,5153,8426,8.20881040170774,74.6261571326845,30.622938094314,2.07690481841918
"182","sm247tk3982%2F028_7_R_TC_46",423,6468,1545,160,5153,8426,8.20881040170774,76.7624020887728,29.9825344459538,1.89888440541182
"183","xj710dc7305%2F029_iii_V_TC_46",1705,5780,738,95,3920,5875,43.4948979591837,98.3829787234043,18.8265306122449,1.61702127659574
"184","my719tj3506%2F031_113_R_TC_46",523,1713,1883,138,5984,8918,8.73997326203209,19.2083426777304,31.4672459893048,1.54743215967706
"185","my719tj3506%2F031_118_V_TC_46",4620,10,593,128,5968,8902,77.4128686327078,0.112334306897326,9.93632707774799,1.43787912828578
"186","my719tj3506%2F031_132_R_TC_46",2875,3360,1815,145,6000,8918,47.9166666666667,37.6766091051805,30.25,1.62592509531285
"187","my719tj3506%2F031_132_R_TC_46",493,4255,1930,125,6000,8918,8.21666666666667,47.7124915900426,32.1666666666667,1.40165956492487
"188","my719tj3506%2F031_133_V_TC_46",1355,833,1788,143,5984,8806,22.6437165775401,9.45945945945946,29.879679144385,1.62389280036339
"189","my719tj3506%2F031_133_V_TC_46",1355,1398,1808,165,5984,8806,22.6437165775401,15.8755394049512,30.2139037433155,1.87372246195776
"190","my719tj3506%2F031_133_V_TC_46",1355,1843,1600,153,5984,8806,22.6437165775401,20.9289121053827,26.7379679144385,1.73745173745174
"191","my719tj3506%2F031_133_V_TC_46",3623,6335,1875,130,5984,8806,60.5447860962567,71.939586645469,31.3335561497326,1.47626618214853
"192","my719tj3506%2F031_133_V_TC_46",3610,6470,1888,133,5984,8806,60.3275401069519,73.4726322961617,31.5508021390374,1.51033386327504
"193","my719tj3506%2F031_134_V_TC_46",3665,3805,1898,108,6016,8950,60.9208776595745,42.5139664804469,31.5492021276596,1.20670391061453
"194","my719tj3506%2F031_136_V_TC_46",1405,8758,1868,193,5952,8950,23.6055107526882,97.854748603352,31.3844086021505,2.15642458100559
"195","my719tj3506%2F031_136_V_TC_46",3728,8758,1595,193,5952,8950,62.6344086021505,97.854748603352,26.7977150537634,2.15642458100559
"196","my719tj3506%2F031_139_R_TC_46",390,1733,1978,153,6176,8950,6.31476683937824,19.3631284916201,32.0272020725389,1.70949720670391
"197","my719tj3506%2F031_139_R_TC_46",2798,5373,1405,28,6176,8950,45.3044041450777,60.0335195530726,22.7493523316062,0.312849162011173
"198","my719tj3506%2F031_147_R_TC_46",2800,890,1900,125,6048,8966,46.2962962962963,9.92638857907651,31.4153439153439,1.3941556993085
"199","my719tj3506%2F031_14_R_TC_46",510,4458,1695,170,6000,8870,8.5,50.2593010146561,28.25,1.91657271702368
"200","my719tj3506%2F031_14_R_TC_46",1290,4633,850,170,6000,8870,21.5,52.2322435174746,14.1666666666667,1.91657271702368
"201","my719tj3506%2F031_152_R_TC_46",2870,6688,1923,123,6064,9029,47.3284960422164,74.0724332705726,31.7117414248021,1.36227710709935
"202","my719tj3506%2F031_155_R_TC_46",513,5405,1925,135,6128,8918,8.37140992167102,60.6077595873514,31.4131853785901,1.51379233011886
"203","my719tj3506%2F031_166_V_TC_46",3793,2318,1828,138,5980,8980,63.4280936454849,25.8129175946548,30.5685618729097,1.53674832962138
"204","my719tj3506%2F031_168_V_TC_46",3770,3055,1865,133,6000,9020,62.8333333333333,33.8691796008869,31.0833333333333,1.47450110864745
"205","my719tj3506%2F031_168_V_TC_46",1795,3470,1485,113,6000,9020,29.9166666666667,38.470066518847,24.75,1.25277161862528
"206","my719tj3506%2F031_168_V_TC_46",1438,3588,1885,123,6000,9020,23.9666666666667,39.7782705099778,31.4166666666667,1.36363636363636
"207","my719tj3506%2F031_168_V_TC_46",1438,4705,1885,140,6000,9020,23.9666666666667,52.1618625277162,31.4166666666667,1.55210643015521
"208","my719tj3506%2F031_168_V_TC_46",1470,6678,1853,103,6000,9020,24.5,74.0354767184035,30.8833333333333,1.14190687361419
"209","my719tj3506%2F031_168_V_TC_46",1445,6905,1885,138,6000,9020,24.0833333333333,76.5521064301552,31.4166666666667,1.52993348115299
"210","my719tj3506%2F031_182_R_TC_46",630,1998,1850,135,6172,8982,10.2073882047959,22.2444889779559,29.9740764744005,1.50300601202405
"211","my719tj3506%2F031_41_V_TC_46",1453,4673,1850,148,5782,8958,25.12971290211,52.1656619781201,31.9958491871325,1.65215449877205
"212","my719tj3506%2F031_84_V_TC_46",3855,2365,1650,123,5974,8898,64.5296283896887,26.5790065183187,27.6196853029796,1.38233310856372
"213","my719tj3506%2F031_85_V_TC_46",1548,4395,1830,130,6106,8862,25.3521126760563,49.5937711577522,29.9705207992139,1.46693748589483
"214","my719tj3506%2F031_ii_R_TC_46",435,50,1485,130,2204,3069,19.7368421052632,1.62919517758227,67.3774954627949,4.23590746171391
"215","my719tj3506%2F031_ii_R_TC_46",300,185,1620,108,2204,3069,13.6116152450091,6.02802215705441,73.502722323049,3.51906158357771
"216","my719tj3506%2F031_ii_R_TC_46",300,298,1243,105,2204,3069,13.6116152450091,9.71000325839035,56.3974591651543,3.42130987292278
"217","my719tj3506%2F031_ii_R_TC_46",765,2925,1148,128,2204,3069,34.7096188747731,95.3079178885631,52.0871143375681,4.17073965461062
"218","vv058df9042%2F033_10_R_TC_46",705,18,703,768,5920,9253,11.9087837837838,0.194531503296228,11.875,8.30001080730574
"219","vv058df9042%2F033_10_R_TC_46",1603,18,1523,768,5920,9253,27.0777027027027,0.194531503296228,25.7263513513514,8.30001080730574
"220","vv058df9042%2F033_10_R_TC_46",3180,18,283,768,5920,9253,53.7162162162162,0.194531503296228,4.78040540540541,8.30001080730574
